symbol,date,open,high,low,close,change,changePercent,label
MSFT,2022-09-14,253.53,254.23,249.86,252.22,-1.31,-0.5167,"September 14, 22"
MSFT,2022-09-13,258.84,260.4,251.59,251.99,-6.85,-2.65,"September 13, 22"
MSFT,2022-09-12,265.78,267.45,265.16,266.65,0.87,0.32734,"September 12, 22"
MSFT,2022-09-09,260.5,265.23,260.29,264.46,3.96,1.52,"September 09, 22"
MSFT,2022-09-08,257.51,260.43,254.79,258.52,1.01,0.39222,"September 08, 22"
MSFT,2022-09-07,254.7,258.83,253.22,258.09,3.39,1.33,"September 07, 22"
MSFT,2022-09-06,256.2,257.83,251.94,253.25,-2.95,-1.15,"September 06, 22"
MSFT,2022-09-02,261.7,264.74,254.47,256.06,-5.64,-2.16,"September 02, 22"
MSFT,2022-09-01,258.87,260.89,255.41,260.4,1.53,0.59103,"September 01, 22"
MSFT,2022-08-31,265.39,267.11,261.33,261.47,-3.92,-1.48,"August 31, 22"
MSFT,2022-08-30,266.67,267.05,260.66,262.97,-3.7,-1.39,"August 30, 22"
MSFT,2022-08-29,265.85,267.4,263.85,265.23,-0.62,-0.23321,"August 29, 22"
MSFT,2022-08-26,279.08,280.34,267.98,268.09,-10.99,-3.94,"August 26, 22"
MSFT,2022-08-25,277.33,279.02,274.52,278.85,1.52,0.54808,"August 25, 22"
MSFT,2022-08-24,275.41,277.23,275.11,275.79,0.38,0.13798,"August 24, 22"
MSFT,2022-08-23,276.44,278.86,275.4,276.44,0,0,"August 23, 22"
MSFT,2022-08-22,282.08,282.46,277.22,277.75,-4.33,-1.54,"August 22, 22"
MSFT,2022-08-19,288.9,289.25,285.56,286.15,-2.75,-0.95189,"August 19, 22"
MSFT,2022-08-18,290.19,291.91,289.08,290.17,-0.02,-0.00689204,"August 18, 22"
MSFT,2022-08-17,289.74,293.35,289.47,291.32,1.58,0.54532,"August 17, 22"
MSFT,2022-08-16,291.99,294.04,290.42,292.71,0.72,0.24658,"August 16, 22"
MSFT,2022-08-15,291,294.18,290.11,293.47,2.47,0.8488,"August 15, 22"
MSFT,2022-08-12,288.48,291.91,286.94,291.91,3.43,1.19,"August 12, 22"
MSFT,2022-08-11,290.85,291.21,286.51,287.02,-3.83,-1.32,"August 11, 22"
MSFT,2022-08-10,288.17,289.81,286.94,289.16,0.99,0.34355,"August 10, 22"
MSFT,2022-08-09,279.64,283.08,277.61,282.3,2.66,0.95122,"August 09, 22"
MSFT,2022-08-08,284.05,285.92,279.32,280.32,-3.73,-1.31,"August 08, 22"
MSFT,2022-08-05,279.15,283.65,278.68,282.91,3.76,1.35,"August 05, 22"
MSFT,2022-08-04,281.8,283.8,280.17,283.65,1.85,0.65649,"August 04, 22"
MSFT,2022-08-03,276.76,283.5,276.61,282.47,5.71,2.06,"August 03, 22"
MSFT,2022-08-02,276,277.89,272.38,274.82,-1.18,-0.42754,"August 02, 22"
MSFT,2022-08-01,277.82,281.28,275.84,278.01,0.19,0.0683896,"August 01, 22"
MSFT,2022-07-29,277.7,282,276.63,280.74,3.04,1.09,"July 29, 22"
MSFT,2022-07-28,269.75,277.84,267.87,276.41,6.66,2.47,"July 28, 22"
MSFT,2022-07-27,261.16,270.05,258.85,268.74,7.58,2.9,"July 27, 22"
MSFT,2022-07-26,259.86,259.88,249.57,251.9,-7.96,-3.06,"July 26, 22"
MSFT,2022-07-25,261,261.5,256.81,258.83,-2.17,-0.83142,"July 25, 22"
MSFT,2022-07-22,265.24,265.33,259.07,260.36,-4.88,-1.84,"July 22, 22"
MSFT,2022-07-21,259.79,264.89,257.03,264.84,5.05,1.94,"July 21, 22"
MSFT,2022-07-20,259.9,264.87,258.91,262.27,2.37,0.91189,"July 20, 22"
MSFT,2022-07-19,257.58,259.72,253.68,259.53,1.95,0.75705,"July 19, 22"
MSFT,2022-07-18,259.75,260.84,253.3,254.25,-5.5,-2.12,"July 18, 22"
MSFT,2022-07-15,255.72,260.37,254.77,256.72,1,0.39105,"July 15, 22"
MSFT,2022-07-14,250.57,255.14,245.94,254.08,3.51,1.4,"July 14, 22"
MSFT,2022-07-13,250.19,253.55,248.11,252.72,2.53,1.01,"July 13, 22"
MSFT,2022-07-12,265.88,265.94,252.04,253.67,-12.21,-4.59,"July 12, 22"
MSFT,2022-07-11,265.65,266.53,262.18,264.51,-1.14,-0.42914,"July 11, 22"
MSFT,2022-07-08,264.79,268.1,263.29,267.66,2.87,1.08,"July 08, 22"
MSFT,2022-07-07,265.12,269.06,265.02,268.4,3.28,1.24,"July 07, 22"
MSFT,2022-07-06,263.75,267.99,262.4,266.21,2.46,0.9327,"July 06, 22"
MSFT,2022-07-05,256.16,262.98,254.74,262.85,6.69,2.61,"July 05, 22"
MSFT,2022-07-01,256.39,259.77,254.61,259.58,3.19,1.24,"July 01, 22"
MSFT,2022-06-30,257.05,259.53,252.9,256.83,-0.22,-0.08558646,"June 30, 22"
MSFT,2022-06-29,257.59,261.97,255.76,260.26,2.67,1.04,"June 29, 22"
MSFT,2022-06-28,263.98,266.91,256.32,256.48,-7.5,-2.84,"June 28, 22"
MSFT,2022-06-27,268.21,268.3,263.28,264.89,-3.32,-1.24,"June 27, 22"
MSFT,2022-06-24,261.81,267.98,261.72,267.7,5.89,2.25,"June 24, 22"
MSFT,2022-06-23,255.57,259.37,253.63,258.86,3.29,1.29,"June 23, 22"
MSFT,2022-06-22,251.89,257.17,250.37,253.13,1.24,0.49228,"June 22, 22"
MSFT,2022-06-21,250.26,254.75,249.51,253.74,3.48,1.39,"June 21, 22"
MSFT,2022-06-17,244.7,250.5,244.03,247.65,2.95,1.21,"June 17, 22"
MSFT,2022-06-16,245.98,247.42,243.02,244.97,-1.01,-0.4106,"June 16, 22"
MSFT,2022-06-15,248.31,255.3,246.42,251.76,3.45,1.39,"June 15, 22"
MSFT,2022-06-14,243.86,245.74,241.51,244.49,0.63,0.25834,"June 14, 22"
MSFT,2022-06-13,245.11,249.02,241.53,242.26,-2.85,-1.16,"June 13, 22"
MSFT,2022-06-10,260.58,260.58,252.53,252.99,-7.59,-2.91,"June 10, 22"
MSFT,2022-06-09,267.78,272.71,264.63,264.79,-2.99,-1.12,"June 09, 22"
MSFT,2022-06-08,271.71,273,269.61,270.41,-1.3,-0.47845,"June 08, 22"
MSFT,2022-06-07,266.64,273.13,265.94,272.5,5.86,2.2,"June 07, 22"
MSFT,2022-06-06,272.06,274.18,267.22,268.75,-3.31,-1.22,"June 06, 22"
MSFT,2022-06-03,270.31,273.45,268.41,270.02,-0.29,-0.10728,"June 03, 22"
MSFT,2022-06-02,264.45,274.65,261.6,274.58,10.13,3.83,"June 02, 22"
MSFT,2022-06-01,275.2,277.69,270.04,272.42,-2.78,-1.01,"June 01, 22"
MSFT,2022-05-31,272.53,274.77,268.93,271.87,-0.66,-0.24218,"May 31, 22"
MSFT,2022-05-27,268.48,273.34,267.56,273.24,4.76,1.77,"May 27, 22"
MSFT,2022-05-26,262.27,267.11,261.43,265.9,3.63,1.38,"May 26, 22"
MSFT,2022-05-25,258.14,264.58,257.13,262.52,4.38,1.7,"May 25, 22"
MSFT,2022-05-24,257.89,261.33,253.5,259.62,1.73,0.67083,"May 24, 22"
MSFT,2022-05-23,255.49,261.5,253.43,260.65,5.16,2.02,"May 23, 22"
MSFT,2022-05-20,257.24,258.54,246.44,252.56,-4.68,-1.82,"May 20, 22"
MSFT,2022-05-19,253.9,257.67,251.88,253.14,-0.76,-0.29933,"May 19, 22"
MSFT,2022-05-18,263,263.6,252.77,254.08,-8.92,-3.39,"May 18, 22"
MSFT,2022-05-17,266.11,268.33,262.46,266.82,0.71,0.26681,"May 17, 22"
MSFT,2022-05-16,259.96,265.82,255.78,261.5,1.54,0.5924,"May 16, 22"
MSFT,2022-05-13,257.35,263.04,255.35,261.12,3.77,1.46,"May 13, 22"
MSFT,2022-05-12,257.69,259.88,250.02,255.35,-2.34,-0.90807,"May 12, 22"
MSFT,2022-05-11,265.68,271.36,259.3,260.55,-5.13,-1.93,"May 11, 22"
MSFT,2022-05-10,271.69,273.75,265.07,269.5,-2.19,-0.80607,"May 10, 22"
MSFT,2022-05-09,270.06,272.36,263.32,264.58,-5.48,-2.03,"May 09, 22"
MSFT,2022-05-06,274.81,279.25,271.27,274.73,-0.08,-0.02911102,"May 06, 22"
MSFT,2022-05-05,285.54,286.35,274.34,277.35,-8.19,-2.87,"May 05, 22"
MSFT,2022-05-04,282.59,290.88,276.73,289.98,7.39,2.62,"May 04, 22"
MSFT,2022-05-03,283.96,284.13,280.15,281.78,-2.18,-0.76771,"May 03, 22"
MSFT,2022-05-02,277.71,284.94,276.22,284.47,6.76,2.43,"May 02, 22"
MSFT,2022-04-29,288.61,289.88,276.5,277.52,-11.09,-3.84,"April 29, 22"
MSFT,2022-04-28,285.19,290.98,281.46,289.63,4.44,1.56,"April 28, 22"
MSFT,2022-04-27,282.1,290.97,279.16,283.22,1.12,0.39702,"April 27, 22"
MSFT,2022-04-26,277.5,278.36,270,270.22,-7.28,-2.62,"April 26, 22"
MSFT,2022-04-25,273.29,281.11,270.77,280.72,7.43,2.72,"April 25, 22"
MSFT,2022-04-22,281.68,283.2,273.38,274.03,-7.65,-2.72,"April 22, 22"
MSFT,2022-04-21,288.58,293.3,280.06,280.81,-7.77,-2.69,"April 21, 22"
MSFT,2022-04-20,289.4,289.7,285.37,286.36,-3.04,-1.05,"April 20, 22"
MSFT,2022-04-19,279.38,286.17,278.41,285.3,5.92,2.12,"April 19, 22"
MSFT,2022-04-18,278.91,282.46,278.34,280.52,1.61,0.57725,"April 18, 22"
MSFT,2022-04-14,288.09,288.31,279.32,279.83,-8.26,-2.87,"April 14, 22"
MSFT,2022-04-13,282.73,288.58,281.3,287.62,4.89,1.73,"April 13, 22"
MSFT,2022-04-12,289.24,290.74,280.49,282.06,-7.18,-2.48,"April 12, 22"
MSFT,2022-04-11,291.79,292.61,285,285.26,-6.53,-2.24,"April 11, 22"
MSFT,2022-04-08,300.44,301.12,296.28,296.97,-3.47,-1.15,"April 08, 22"
MSFT,2022-04-07,296.66,303.65,296.35,301.37,4.71,1.59,"April 07, 22"
MSFT,2022-04-06,305.19,307,296.71,299.5,-5.69,-1.86,"April 06, 22"
MSFT,2022-04-05,313.27,314.87,309.87,310.88,-2.39,-0.76292,"April 05, 22"
MSFT,2022-04-04,310.09,315.11,309.71,314.97,4.88,1.57,"April 04, 22"
MSFT,2022-04-01,309.37,310.13,305.54,309.42,0.05,0.01616188,"April 01, 22"
MSFT,2022-03-31,313.9,315.14,307.89,308.31,-5.59,-1.78,"March 31, 22"
MSFT,2022-03-30,313.76,315.95,311.58,313.86,0.1,0.03187149,"March 30, 22"
MSFT,2022-03-29,313.91,315.82,309.05,315.41,1.5,0.47784,"March 29, 22"
MSFT,2022-03-28,304.33,310.8,304.33,310.7,6.37,2.09,"March 28, 22"
MSFT,2022-03-25,305.23,305.5,299.29,303.68,-1.55,-0.50781,"March 25, 22"
MSFT,2022-03-24,299.14,304.2,298.32,304.1,4.96,1.66,"March 24, 22"
MSFT,2022-03-23,300.51,303.23,297.72,299.49,-1.02,-0.33942,"March 23, 22"
MSFT,2022-03-22,299.8,305,298.77,304.06,4.26,1.42,"March 22, 22"
MSFT,2022-03-21,298.89,300.14,294.9,299.16,0.27,0.09033424,"March 21, 22"
MSFT,2022-03-18,295.37,301,292.73,300.43,5.06,1.71,"March 18, 22"
MSFT,2022-03-17,293.29,295.61,289.37,295.22,1.93,0.65805,"March 17, 22"
MSFT,2022-03-16,289.11,294.57,283.2,294.39,5.28,1.83,"March 16, 22"
MSFT,2022-03-15,280.35,287.82,278.73,287.15,6.8,2.43,"March 15, 22"
MSFT,2022-03-14,280.34,285.4,275.82,276.44,-3.9,-1.39,"March 14, 22"
MSFT,2022-03-11,287.96,289.51,279.43,280.07,-7.89,-2.74,"March 11, 22"
MSFT,2022-03-10,283.02,286.6,280.58,285.59,2.57,0.90806,"March 10, 22"
MSFT,2022-03-09,283.44,289.6,280.78,288.5,5.06,1.79,"March 09, 22"
MSFT,2022-03-08,277.8,283.96,270,275.85,-1.95,-0.70194,"March 08, 22"
MSFT,2022-03-07,288.53,289.69,278.53,278.91,-9.62,-3.33,"March 07, 22"
MSFT,2022-03-04,294.29,295.66,287.17,289.86,-4.43,-1.51,"March 04, 22"
MSFT,2022-03-03,302.89,303.13,294.05,295.92,-6.97,-2.3,"March 03, 22"
MSFT,2022-03-02,295.36,301.47,293.7,300.19,4.83,1.64,"March 02, 22"
MSFT,2022-03-01,296.4,299.97,292.15,294.95,-1.45,-0.4892,"March 01, 22"
MSFT,2022-02-28,294.31,299.14,293,298.79,4.48,1.52,"February 28, 22"
MSFT,2022-02-25,295.14,297.63,291.65,297.31,2.17,0.73524,"February 25, 22"
MSFT,2022-02-24,272.51,295.16,271.52,294.59,22.08,8.1,"February 24, 22"
MSFT,2022-02-23,290.18,291.7,280.1,280.27,-9.91,-3.42,"February 23, 22"
MSFT,2022-02-22,285,291.54,284.5,287.72,2.72,0.95439,"February 22, 22"
MSFT,2022-02-18,293.05,293.86,286.31,287.93,-5.12,-1.75,"February 18, 22"
MSFT,2022-02-17,296.36,296.8,290,290.73,-5.63,-1.9,"February 17, 22"
MSFT,2022-02-16,298.37,300.87,293.68,299.5,1.13,0.37872,"February 16, 22"
MSFT,2022-02-15,300.01,300.8,297.02,300.47,0.46,0.15333,"February 15, 22"
MSFT,2022-02-14,293.77,296.76,291.35,295,1.23,0.41869,"February 14, 22"
MSFT,2022-02-11,303.19,304.29,294.22,295.04,-8.15,-2.69,"February 11, 22"
MSFT,2022-02-10,304.04,309.12,300.7,302.38,-1.66,-0.54598,"February 10, 22"
MSFT,2022-02-09,309.87,311.93,307.39,311.21,1.34,0.43244,"February 09, 22"
MSFT,2022-02-08,301.25,305.56,299.95,304.56,3.31,1.1,"February 08, 22"
MSFT,2022-02-07,306.17,307.84,299.9,300.95,-5.22,-1.7,"February 07, 22"
MSFT,2022-02-04,300.21,308.8,299.97,305.94,5.73,1.91,"February 04, 22"
MSFT,2022-02-03,309.49,311.23,299.96,301.25,-8.24,-2.66,"February 03, 22"
MSFT,2022-02-02,309.63,315.12,308.88,313.46,3.83,1.24,"February 02, 22"
MSFT,2022-02-01,310.41,310.63,305.13,308.76,-1.65,-0.53156,"February 01, 22"
MSFT,2022-01-31,308.95,312.38,306.37,310.98,2.03,0.65706,"January 31, 22"
MSFT,2022-01-28,300.23,308.48,294.45,308.26,8.03,2.67,"January 28, 22"
MSFT,2022-01-27,302.66,307.3,297.93,299.84,-2.82,-0.93174,"January 27, 22"
MSFT,2022-01-26,307.99,308.5,293.03,296.71,-11.28,-3.66,"January 26, 22"
MSFT,2022-01-25,291.52,294.99,285.17,288.49,-3.03,-1.04,"January 25, 22"
MSFT,2022-01-24,292.2,297.11,276.05,296.37,4.17,1.43,"January 24, 22"
MSFT,2022-01-21,302.69,304.11,295.61,296.03,-6.66,-2.2,"January 21, 22"
MSFT,2022-01-20,309.07,311.65,301.14,301.6,-7.47,-2.42,"January 20, 22"
MSFT,2022-01-19,306.29,313.91,302.7,303.33,-2.96,-0.9664,"January 19, 22"
MSFT,2022-01-18,304.07,309.8,301.74,302.65,-1.42,-0.467,"January 18, 22"
MSFT,2022-01-14,304.25,310.82,303.75,310.2,5.95,1.96,"January 14, 22"
MSFT,2022-01-13,320.47,320.88,304,304.8,-15.67,-4.89,"January 13, 22"
MSFT,2022-01-12,319.67,323.41,317.08,318.27,-1.4,-0.43795,"January 12, 22"
MSFT,2022-01-11,313.38,316.61,309.89,314.98,1.6,0.51056,"January 11, 22"
MSFT,2022-01-10,309.49,314.72,304.69,314.27,4.78,1.54,"January 10, 22"
MSFT,2022-01-07,314.15,316.5,310.09,314.04,-0.11,-0.03501512,"January 07, 22"
MSFT,2022-01-06,313.15,318.7,311.49,313.88,0.73,0.23312,"January 06, 22"
MSFT,2022-01-05,325.86,326.07,315.98,316.38,-9.48,-2.91,"January 05, 22"
MSFT,2022-01-04,334.83,335.2,326.12,329.01,-5.82,-1.74,"January 04, 22"
MSFT,2022-01-03,335.35,338,329.78,334.75,-0.6,-0.17892,"January 03, 22"
MSFT,2021-12-31,338.51,339.36,335.85,336.32,-2.19,-0.64695,"December 31, 21"
MSFT,2021-12-30,341.91,343.13,338.82,339.32,-2.59,-0.75751,"December 30, 21"
MSFT,2021-12-29,341.3,344.3,339.68,341.95,0.65,0.19045,"December 29, 21"
MSFT,2021-12-28,343.15,343.81,340.32,341.25,-1.9,-0.55369,"December 28, 21"
MSFT,2021-12-27,335.46,342.48,335.43,342.45,6.99,2.08,"December 27, 21"
MSFT,2021-12-23,332.75,336.39,332.73,334.69,1.94,0.58302,"December 23, 21"
MSFT,2021-12-22,328.3,333.61,325.75,333.2,4.9,1.49,"December 22, 21"
MSFT,2021-12-21,323.29,327.73,319.8,327.29,4,1.24,"December 21, 21"
MSFT,2021-12-20,320.05,322.8,317.57,319.91,-0.14,-0.04374317,"December 20, 21"
MSFT,2021-12-17,320.88,324.92,317.25,323.8,2.92,0.91,"December 17, 21"
MSFT,2021-12-16,335.71,336.76,323.02,324.9,-10.81,-3.22,"December 16, 21"
MSFT,2021-12-15,328.61,335.19,324.5,334.65,6.04,1.84,"December 15, 21"
MSFT,2021-12-14,333.22,334.64,324.11,328.34,-4.88,-1.46,"December 14, 21"
MSFT,2021-12-13,340.68,343.79,339.08,339.4,-1.28,-0.37572,"December 13, 21"
MSFT,2021-12-10,334.98,343,334.79,342.54,7.56,2.26,"December 10, 21"
MSFT,2021-12-09,334.41,336.49,332.12,333.1,-1.31,-0.39173,"December 09, 21"
MSFT,2021-12-08,335.31,335.5,330.8,334.97,-0.34,-0.1014,"December 08, 21"
MSFT,2021-12-07,331.64,335.8,330.1,334.92,3.28,0.98902,"December 07, 21"
MSFT,2021-12-06,323.95,327.45,319.23,326.19,2.24,0.69146,"December 06, 21"
MSFT,2021-12-03,331.99,332.7,318.03,323.01,-8.98,-2.7,"December 03, 21"
MSFT,2021-12-02,330.3,333.49,327.8,329.49,-0.81,-0.24523,"December 02, 21"
MSFT,2021-12-01,335.13,339.28,329.39,330.08,-5.05,-1.51,"December 01, 21"
MSFT,2021-11-30,335.32,337.78,328.99,330.59,-4.73,-1.41,"November 30, 21"
MSFT,2021-11-29,334.94,339.03,334.74,336.63,1.69,0.50457,"November 29, 21"
MSFT,2021-11-26,334.35,337.93,328.12,329.68,-4.67,-1.4,"November 26, 21"
MSFT,2021-11-24,336.28,338.16,333.91,337.91,1.63,0.48472,"November 24, 21"
MSFT,2021-11-23,337.05,339.45,333.56,337.68,0.63,0.18692,"November 23, 21"
MSFT,2021-11-22,344.62,349.67,339.55,339.83,-4.79,-1.39,"November 22, 21"
MSFT,2021-11-19,342.64,345.1,342.2,343.11,0.47,0.13717,"November 19, 21"
MSFT,2021-11-18,338.18,342.45,337.12,341.27,3.09,0.91371,"November 18, 21"
MSFT,2021-11-17,338.94,342.19,338,339.12,0.18,0.05310674,"November 17, 21"
MSFT,2021-11-16,335.68,340.67,335.51,339.51,3.83,1.14,"November 16, 21"
MSFT,2021-11-15,337.54,337.88,334.03,336.07,-1.47,-0.4355,"November 15, 21"
MSFT,2021-11-12,333.92,337.23,333.79,336.72,2.8,0.83852,"November 12, 21"
MSFT,2021-11-11,331.25,333.77,330.51,332.43,1.18,0.35623,"November 11, 21"
MSFT,2021-11-10,334.57,334.63,329.92,330.8,-3.77,-1.13,"November 10, 21"
MSFT,2021-11-09,337.11,338.72,334.53,335.95,-1.16,-0.3441,"November 09, 21"
MSFT,2021-11-08,337.3,337.65,334.44,336.99,-0.31,-0.09190631,"November 08, 21"
MSFT,2021-11-05,338.51,338.79,334.42,336.06,-2.45,-0.72376,"November 05, 21"
MSFT,2021-11-04,332.89,336.54,329.51,336.44,3.55,1.07,"November 04, 21"
MSFT,2021-11-03,333.9,334.9,330.65,334,0.1,0.02994909,"November 03, 21"
MSFT,2021-11-02,330.31,333.45,330,333.13,2.82,0.85374,"November 02, 21"
MSFT,2021-11-01,331.36,331.49,326.37,329.37,-1.99,-0.60056,"November 01, 21"
MSFT,2021-10-29,324.13,332,323.9,331.62,7.49,2.31,"October 29, 21"
MSFT,2021-10-28,324.33,324.87,321.36,324.35,0.02,0.00616656,"October 28, 21"
MSFT,2021-10-27,316,326.1,316,323.17,7.17,2.27,"October 27, 21"
MSFT,2021-10-26,311,312.4,308.6,310.11,-0.89,-0.28617,"October 26, 21"
MSFT,2021-10-25,309.36,309.4,306.46,308.13,-1.23,-0.3976,"October 25, 21"
MSFT,2021-10-22,310.4,311.09,307.8,309.16,-1.24,-0.39948,"October 22, 21"
MSFT,2021-10-21,307.17,311.02,306.36,310.76,3.59,1.17,"October 21, 21"
MSFT,2021-10-20,309.21,309.7,306.11,307.41,-1.8,-0.58213,"October 20, 21"
MSFT,2021-10-19,308.35,309.3,307.22,308.23,-0.12,-0.03891682,"October 19, 21"
MSFT,2021-10-18,303.57,308.21,302.69,307.29,3.72,1.23,"October 18, 21"
MSFT,2021-10-15,302.34,304.45,300.52,304.21,1.87,0.61851,"October 15, 21"
